LabelName,TextName,ParentLabelName,ParentTextName,Depth,PathLabelName,PathTextName
/m/02x984l,Mechanical fan,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/02x984l,/m/0bl9f > Home appliance > Mechanical fan
/m/03qhv5,Heater,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/03qhv5,/m/0bl9f > Home appliance > Heater
/m/03s_tn,Kettle,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/03s_tn,/m/0bl9f > Home appliance > Kettle
/m/03wvsk,Hair dryer,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/03wvsk,/m/0bl9f > Home appliance > Hair dryer
/m/040b_t,Refrigerator,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/040b_t,/m/0bl9f > Home appliance > Refrigerator
/m/04169hn,Wood-burning stove,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/04169hn,/m/0bl9f > Home appliance > Wood-burning stove
/m/04lvq_,Humidifier,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/04lvq_,/m/0bl9f > Home appliance > Humidifier
/m/063rgb,Mixer,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/063rgb,/m/0bl9f > Home appliance > Mixer
/m/07xyvk,Coffeemaker,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/07xyvk,/m/0bl9f > Home appliance > Coffeemaker
/m/0fx9l,Microwave oven,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/0fx9l,/m/0bl9f > Home appliance > Microwave oven
/m/0ky7b,Dishwasher,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/0ky7b,/m/0bl9f > Home appliance > Dishwasher
/m/0llzx,Sewing machine,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/0llzx,/m/0bl9f > Home appliance > Sewing machine
/m/0c3m8g,Hand dryer,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/0c3m8g,/m/0bl9f > Home appliance > Hand dryer
/m/03ldnb,Ceiling fan,/m/019dx1,Home appliance,2,/m/0bl9f > /m/019dx1 > /m/03ldnb,/m/0bl9f > Home appliance > Ceiling fan
/m/0130jx,Sink,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/0130jx,/m/0bl9f > Plumbing fixture > Sink
/m/01vbnl,Bidet,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/01vbnl,/m/0bl9f > Plumbing fixture > Bidet
/m/02f9f_,Shower,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/02f9f_,/m/0bl9f > Plumbing fixture > Shower
/m/02jz0l,Tap,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/02jz0l,/m/0bl9f > Plumbing fixture > Tap
/m/03dnzn,Bathtub,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/03dnzn,/m/0bl9f > Plumbing fixture > Bathtub
/m/09g1w,Toilet,/m/02pkr5,Plumbing fixture,2,/m/0bl9f > /m/02pkr5 > /m/09g1w,/m/0bl9f > Plumbing fixture > Toilet
/m/01lsmm,Scissors,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/01lsmm,/m/0bl9f > Office supplies > Scissors
/m/01n5jq,Poster,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/01n5jq,/m/0bl9f > Office supplies > Poster
/m/024d2,Calculator,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/024d2,/m/0bl9f > Office supplies > Calculator
/m/025dyy,Box,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/025dyy,/m/0bl9f > Office supplies > Box
/m/025fsf,Stapler,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/025fsf,/m/0bl9f > Office supplies > Stapler
/m/02d9qx,Whiteboard,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/02d9qx,/m/0bl9f > Office supplies > Whiteboard
/m/02ddwp,Pencil sharpener,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/02ddwp,/m/0bl9f > Office supplies > Pencil sharpener
/m/02fh7f,Eraser,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/02fh7f,/m/0bl9f > Office supplies > Eraser
/m/02xqq,Fax,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/02xqq,/m/0bl9f > Office supplies > Fax
/m/03m3vtv,Adhesive tape,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/03m3vtv,/m/0bl9f > Office supplies > Adhesive tape
/m/04zwwv,Ring binder,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/04zwwv,/m/0bl9f > Office supplies > Ring binder
/m/05676x,Pencil case,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/05676x,/m/0bl9f > Office supplies > Pencil case
/m/05gqfk,Plastic bag,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/05gqfk,/m/0bl9f > Office supplies > Plastic bag
/m/080n7g,Paper cutter,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/080n7g,/m/0bl9f > Office supplies > Paper cutter
/m/09gtd,Toilet paper,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/09gtd,/m/0bl9f > Office supplies > Toilet paper
/m/0frqm,Envelope,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/0frqm,/m/0bl9f > Office supplies > Envelope
/m/0k1tl,Pen,/m/02rdsp,Office supplies,2,/m/0bl9f > /m/02rdsp > /m/0k1tl,/m/0bl9f > Office supplies > Pen
/m/02w3r3,Paper towel,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/02w3r3,/m/0bl9f > Paper towel
/m/034c16,Pillow,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/034c16,/m/0bl9f > Pillow
/m/01_5g,Chopsticks,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/01_5g,/m/0bl9f > Kitchenware > Kitchen utensil > Chopsticks
/m/027rl48,Ladle,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/027rl48,/m/0bl9f > Kitchenware > Kitchen utensil > Ladle
/m/02d1br,Spatula,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/02d1br,/m/0bl9f > Kitchenware > Kitchen utensil > Spatula
/m/02mqfb,Can opener,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/02mqfb,/m/0bl9f > Kitchenware > Kitchen utensil > Can opener
/m/02pdsw,Cutting board,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/02pdsw,/m/0bl9f > Kitchenware > Kitchen utensil > Cutting board
/m/02vwcm,Whisk,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/02vwcm,/m/0bl9f > Kitchenware > Kitchen utensil > Whisk
/m/03v5tg,Drinking straw,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/03v5tg,/m/0bl9f > Kitchenware > Kitchen utensil > Drinking straw
/m/04ctx,Knife,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/04ctx,/m/0bl9f > Kitchenware > Kitchen utensil > Knife
/m/04f5ws,Bottle opener,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/04f5ws,/m/0bl9f > Kitchenware > Kitchen utensil > Bottle opener
/m/07v9_z,Measuring cup,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/07v9_z,/m/0bl9f > Kitchenware > Kitchen utensil > Measuring cup
/m/08ks85,Pizza cutter,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/08ks85,/m/0bl9f > Kitchenware > Kitchen utensil > Pizza cutter
/m/0cmx8,Spoon,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/0cmx8,/m/0bl9f > Kitchenware > Kitchen utensil > Spoon
/m/0dt3t,Fork,/m/03hlz0c,Kitchen utensil,3,/m/0bl9f > /m/03_wxk > /m/03hlz0c > /m/0dt3t,/m/0bl9f > Kitchenware > Kitchen utensil > Fork
/m/01_5g,Chopsticks,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/01_5g,/m/0bl9f > Kitchenware > Tableware > Chopsticks
/m/01fh4r,Teapot,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/01fh4r,/m/0bl9f > Kitchenware > Tableware > Teapot
/m/02jvh9,Mug,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/02jvh9,/m/0bl9f > Kitchenware > Tableware > Mug
/m/02p5f1q,Coffee cup,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/02p5f1q,/m/0bl9f > Kitchenware > Tableware > Coffee cup
/m/02x8cch,Salt and pepper shakers,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/02x8cch,/m/0bl9f > Kitchenware > Tableware > Salt and pepper shakers
/m/03hj559,Mixing bowl,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/03hj559,/m/0bl9f > Kitchenware > Tableware > Mixing bowl
/m/03q5c7,Saucer,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/03q5c7,/m/0bl9f > Kitchenware > Tableware > Saucer
/m/0440zs,Cocktail shaker,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/0440zs,/m/0bl9f > Kitchenware > Tableware > Cocktail shaker
/m/04dr76w,Bottle,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/04dr76w,/m/0bl9f > Kitchenware > Tableware > Bottle
/m/04kkgm,Bowl,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/04kkgm,/m/0bl9f > Kitchenware > Tableware > Bowl
/m/050gv4,Plate,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/050gv4,/m/0bl9f > Kitchenware > Tableware > Plate
/m/054fyh,Pitcher (Container),/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/054fyh,/m/0bl9f > Kitchenware > Tableware > Pitcher (Container)
/m/058qzx,Kitchen knife,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/058qzx,/m/0bl9f > Kitchenware > Tableware > Kitchen knife
/m/08hvt4,Jug,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/08hvt4,/m/0bl9f > Kitchenware > Tableware > Jug
/m/099ssp,Platter,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/099ssp,/m/0bl9f > Kitchenware > Tableware > Platter
/m/09tvcd,Wine glass,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/09tvcd,/m/0bl9f > Kitchenware > Tableware > Wine glass
/m/0cmx8,Spoon,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/0cmx8,/m/0bl9f > Kitchenware > Tableware > Spoon
/m/0dt3t,Fork,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/0dt3t,/m/0bl9f > Kitchenware > Tableware > Fork
/m/0h8n27j,Serving tray,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/0h8n27j,/m/0bl9f > Kitchenware > Tableware > Serving tray
/m/0h8n6ft,Cake stand,/m/04brg2,Tableware,3,/m/0bl9f > /m/03_wxk > /m/04brg2 > /m/0h8n6ft,/m/0bl9f > Kitchenware > Tableware > Cake stand
/m/04v6l4,Frying pan,/m/03_wxk,Kitchenware,2,/m/0bl9f > /m/03_wxk > /m/04v6l4,/m/0bl9f > Kitchenware > Frying pan
/m/084rd,Wok,/m/03_wxk,Kitchenware,2,/m/0bl9f > /m/03_wxk > /m/084rd,/m/0bl9f > Kitchenware > Wok
/m/0h8kx63,Spice rack,/m/03_wxk,Kitchenware,2,/m/0bl9f > /m/03_wxk > /m/0h8kx63,/m/0bl9f > Kitchenware > Spice rack
/m/029bxz,Oven,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/029bxz,/m/0bl9f > Kitchenware > Kitchen appliance > Oven
/m/02pjr4,Blender,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/02pjr4,/m/0bl9f > Kitchenware > Kitchen appliance > Blender
/m/02tsc9,Slow cooker,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/02tsc9,/m/0bl9f > Kitchenware > Kitchen appliance > Slow cooker
/m/03y6mg,Food processor,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/03y6mg,/m/0bl9f > Kitchenware > Kitchen appliance > Food processor
/m/040b_t,Refrigerator,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/040b_t,/m/0bl9f > Kitchenware > Kitchen appliance > Refrigerator
/m/04z4wx,Waffle iron,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/04z4wx,/m/0bl9f > Kitchenware > Kitchen appliance > Waffle iron
/m/063rgb,Mixer,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/063rgb,/m/0bl9f > Kitchenware > Kitchen appliance > Mixer
/m/07xyvk,Coffeemaker,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/07xyvk,/m/0bl9f > Kitchenware > Kitchen appliance > Coffeemaker
/m/0fx9l,Microwave oven,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/0fx9l,/m/0bl9f > Kitchenware > Kitchen appliance > Microwave oven
/m/0h8ntjv,Pressure cooker,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/0h8ntjv,/m/0bl9f > Kitchenware > Kitchen appliance > Pressure cooker
/m/0ky7b,Dishwasher,/m/0h99cwc,Kitchen appliance,3,/m/0bl9f > /m/03_wxk > /m/0h99cwc > /m/0ky7b,/m/0bl9f > Kitchenware > Kitchen appliance > Dishwasher
/m/03tw93,Fireplace,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/03tw93,/m/0bl9f > Fireplace
/m/0b3fp9,Countertop,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0b3fp9,/m/0bl9f > Countertop
/m/0bt_c3,Book,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0bt_c3,/m/0bl9f > Book
/m/01mzpv,Chair,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/01mzpv,/m/0bl9f > Furniture > Chair
/m/01s105,Cabinetry,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/01s105,/m/0bl9f > Furniture > Cabinetry
/m/01y9k5,Desk,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/01y9k5,/m/0bl9f > Furniture > Desk
/m/0271qf7,Wine rack,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0271qf7,/m/0bl9f > Furniture > Wine rack
/m/03m3pdh,Sofa bed,/m/02crq1,Couch,3,/m/0bl9f > /m/0c_jw > /m/02crq1 > /m/03m3pdh,/m/0bl9f > Furniture > Couch > Sofa bed
/m/0703r8,Loveseat,/m/02crq1,Couch,3,/m/0bl9f > /m/0c_jw > /m/02crq1 > /m/0703r8,/m/0bl9f > Furniture > Couch > Loveseat
/m/02vkqh8,Wardrobe,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/02vkqh8,/m/0bl9f > Furniture > Wardrobe
/m/02z51p,Nightstand,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/02z51p,/m/0bl9f > Furniture > Nightstand
/m/03__z0,Bookcase,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/03__z0,/m/0bl9f > Furniture > Bookcase
/m/061hd_,Infant bed,/m/03ssj5,Bed,3,/m/0bl9f > /m/0c_jw > /m/03ssj5 > /m/061hd_,/m/0bl9f > Furniture > Bed > Infant bed
/m/026qbn5,Studio couch,/m/03ssj5,Bed,3,/m/0bl9f > /m/0c_jw > /m/03ssj5 > /m/026qbn5,/m/0bl9f > Furniture > Bed > Studio couch
/m/047j0r,Filing cabinet,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/047j0r,/m/0bl9f > Furniture > Filing cabinet
/m/078n6m,Coffee table,/m/04bcr3,Table,3,/m/0bl9f > /m/0c_jw > /m/04bcr3 > /m/078n6m,/m/0bl9f > Furniture > Table > Coffee table
/m/0h8n5zk,Kitchen & dining room table,/m/04bcr3,Table,3,/m/0bl9f > /m/0c_jw > /m/04bcr3 > /m/0h8n5zk,/m/0bl9f > Furniture > Table > Kitchen & dining room table
/m/05kyg_,Chest of drawers,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/05kyg_,/m/0bl9f > Furniture > Chest of drawers
/m/0642b4,Cupboard,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0642b4,/m/0bl9f > Furniture > Cupboard
/m/0cvnqh,Bench,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0cvnqh,/m/0bl9f > Furniture > Bench
/m/0fqfqc,Drawer,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0fqfqc,/m/0bl9f > Furniture > Drawer
/m/0fqt361,Stool,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0fqt361,/m/0bl9f > Furniture > Stool
/m/0gjbg72,Shelf,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0gjbg72,/m/0bl9f > Furniture > Shelf
/m/0h8mzrc,Wall clock,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0h8mzrc,/m/0bl9f > Furniture > Wall clock
/m/04y4h8h,Bathroom cabinet,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/04y4h8h,/m/0bl9f > Furniture > Bathroom cabinet
/m/0d4w1,Closet,/m/0c_jw,Furniture,2,/m/0bl9f > /m/0c_jw > /m/0d4w1,/m/0bl9f > Furniture > Closet
/m/0h8n6f9,Dog bed,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0h8n6f9,/m/0bl9f > Dog bed
/m/0h8nm9j,Cat furniture,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0h8nm9j,/m/0bl9f > Cat furniture
/m/01jfsr,Lantern,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/01jfsr,/m/0bl9f > Lantern
/m/046dlr,Alarm clock,/m/01x3z,Clock,2,/m/0bl9f > /m/01x3z > /m/046dlr,/m/0bl9f > Clock > Alarm clock
/m/06_72j,Digital clock,/m/01x3z,Clock,2,/m/0bl9f > /m/01x3z > /m/06_72j,/m/0bl9f > Clock > Digital clock
/m/0h8mzrc,Wall clock,/m/01x3z,Clock,2,/m/0bl9f > /m/01x3z > /m/0h8mzrc,/m/0bl9f > Clock > Wall clock
/m/02s195,Vase,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/02s195,/m/0bl9f > Vase
/m/031b6r,Window blind,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/031b6r,/m/0bl9f > Window blind
/m/03rszm,Curtain,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/03rszm,/m/0bl9f > Curtain
/m/054_l,Mirror,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/054_l,/m/0bl9f > Mirror
/m/0152hh,Snowman,/m/06msq,Sculpture,2,/m/0bl9f > /m/06msq > /m/0152hh,/m/0bl9f > Sculpture > Snowman
/m/04yqq2,Bust,/m/06msq,Sculpture,2,/m/0bl9f > /m/06msq > /m/04yqq2,/m/0bl9f > Sculpture > Bust
/m/01yx86,Bronze sculpture,/m/06msq,Sculpture,2,/m/0bl9f > /m/06msq > /m/01yx86,/m/0bl9f > Sculpture > Bronze sculpture
/m/06z37_,Picture frame,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/06z37_,/m/0bl9f > Picture frame
/m/0c06p,Candle,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0c06p,/m/0bl9f > Candle
/m/0dtln,Lamp,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0dtln,/m/0bl9f > Lamp
/m/0162_1,Towel,/m/0h8nr_l,Bathroom accessory,2,/m/0bl9f > /m/0h8nr_l > /m/0162_1,/m/0bl9f > Bathroom accessory > Towel
/m/09gtd,Toilet paper,/m/0h8nr_l,Bathroom accessory,2,/m/0bl9f > /m/0h8nr_l > /m/09gtd,/m/0bl9f > Bathroom accessory > Toilet paper
/m/0c3mkw,Soap dispenser,/m/0h8nr_l,Bathroom accessory,2,/m/0bl9f > /m/0h8nr_l > /m/0c3mkw,/m/0bl9f > Bathroom accessory > Soap dispenser
/m/0h8nsvg,Facial tissue holder,/m/0h8nr_l,Bathroom accessory,2,/m/0bl9f > /m/0h8nr_l > /m/0h8nsvg,/m/0bl9f > Bathroom accessory > Facial tissue holder
/m/01gllr,Beehive,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/01gllr,/m/0bl9f > Beehive
/m/01j61q,Tent,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/01j61q,/m/0bl9f > Tent
/m/015qbp,Parking meter,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/015qbp,/m/0bl9f > Parking meter
/m/015qff,Traffic light,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/015qff,/m/0bl9f > Traffic light
/m/01knjb,Billboard,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/01knjb,/m/0bl9f > Billboard
/m/02pv19,Stop sign,/m/01mqdt,Traffic sign,2,/m/0bl9f > /m/01mqdt > /m/02pv19,/m/0bl9f > Traffic sign > Stop sign
/m/01pns0,Fire hydrant,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/01pns0,/m/0bl9f > Fire hydrant
/m/0220r2,Fountain,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/0220r2,/m/0bl9f > Fountain
/m/033rq4,Street light,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/033rq4,/m/0bl9f > Street light
/m/065h6l,Jacuzzi,/m/0bl9f,/m/0bl9f,1,/m/0bl9f > /m/065h6l,/m/0bl9f > Jacuzzi
/m/02wg_p,Tree house,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/02wg_p,/m/0bl9f > Building > Tree house
/m/04h7h,Lighthouse,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/04h7h,/m/0bl9f > Building > Lighthouse
/m/079cl,Skyscraper,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/079cl,/m/0bl9f > Building > Skyscraper
/m/0d5gx,Castle,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/0d5gx,/m/0bl9f > Building > Castle
/m/01fdzj,Tower,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/01fdzj,/m/0bl9f > Building > Tower
/m/03jm5,House,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/03jm5,/m/0bl9f > Building > House
/m/021sj1,Office building,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/021sj1,/m/0bl9f > Building > Office building
/m/0crjs,Convenience store,/m/0cgh4,Building,2,/m/0bl9f > /m/0cgh4 > /m/0crjs,/m/0bl9f > Building > Convenience store
/m/012ysf,Syringe,/m/01xgg_,Medical equipment,3,/m/0bl9f > /m/0cgh4 > /m/01xgg_ > /m/012ysf,/m/0bl9f > Building > Medical equipment > Syringe
/m/02lbcq,Stretcher,/m/01xgg_,Medical equipment,3,/m/0bl9f > /m/0cgh4 > /m/01xgg_ > /m/02lbcq,/m/0bl9f > Building > Medical equipment > Stretcher
/m/073g6,Stethoscope,/m/01xgg_,Medical equipment,3,/m/0bl9f > /m/0cgh4 > /m/01xgg_ > /m/073g6,/m/0bl9f > Building > Medical equipment > Stethoscope
/m/0j496,Band-aid,/m/01xgg_,Medical equipment,3,/m/0bl9f > /m/0cgh4 > /m/01xgg_ > /m/0j496,/m/0bl9f > Building > Medical equipment > Band-aid
/m/013y1f,Organ (Musical Instrument),/m/04szw,Musical instrument,3,/m/0bl9f > /m/0cgh4 > /m/04szw > /m/013y1f,/m/0bl9f > Building > Musical instrument > Organ (Musical Instrument)
