CategoryLabelName,CategoryTextName,LabelName,TextName,Top1Name,Top1Cosine,Top2Name,Top2Cosine,Top3Name,Top3Cosine,Top4Name,Top4Cosine,Top5Name,Top5Cosine
/m/02crq1,Couch,/m/03m3pdh,Sofa bed,Loveseat,0.5205649137496948,,,,,,,,
/m/02crq1,Couch,/m/0703r8,Loveseat,Sofa bed,0.52056485414505,,,,,,,,
/m/03ssj5,Bed,/m/061hd_,Infant bed,Studio couch,0.5244699716567993,,,,,,,,
/m/03ssj5,Bed,/m/026qbn5,Studio couch,Infant bed,0.5244700312614441,,,,,,,,
/m/04bcr3,Table,/m/078n6m,Coffee table,Kitchen & dining room table,0.7036811113357544,,,,,,,,
/m/04bcr3,Table,/m/0h8n5zk,Kitchen & dining room table,Coffee table,0.703681230545044,,,,,,,,
/m/01x3z,Clock,/m/046dlr,Alarm clock,Wall clock,0.7645484805107117,Digital clock,0.6944053173065186,,,,,,
/m/01x3z,Clock,/m/06_72j,Digital clock,Wall clock,0.7697052955627441,Alarm clock,0.6944053769111633,,,,,,
/m/01x3z,Clock,/m/0h8mzrc,Wall clock,Digital clock,0.7697052955627441,Alarm clock,0.7645484805107117,,,,,,
/m/06msq,Sculpture,/m/0152hh,Snowman,Bust,0.4001506567001343,Bronze sculpture,0.3693941533565521,,,,,,
/m/06msq,Sculpture,/m/04yqq2,Bust,Bronze sculpture,0.4417096972465515,Snowman,0.4001505970954895,,,,,,
/m/06msq,Sculpture,/m/01yx86,Bronze sculpture,Bust,0.4417096972465515,Snowman,0.3693941533565521,,,,,,
/m/0h8nr_l,Bathroom accessory,/m/0162_1,Towel,Toilet paper,0.656453013420105,Soap dispenser,0.5239965915679932,Facial tissue holder,0.47566327452659607,,,,
/m/0h8nr_l,Bathroom accessory,/m/09gtd,Toilet paper,Towel,0.656453013420105,Soap dispenser,0.6121602058410645,Facial tissue holder,0.4900127053260803,,,,
/m/0h8nr_l,Bathroom accessory,/m/0c3mkw,Soap dispenser,Toilet paper,0.6121602058410645,Towel,0.5239965915679932,Facial tissue holder,0.4976572096347809,,,,
/m/0h8nr_l,Bathroom accessory,/m/0h8nsvg,Facial tissue holder,Soap dispenser,0.4976572096347809,Toilet paper,0.4900127053260803,Towel,0.47566327452659607,,,,
/m/01xgg_,Medical equipment,/m/012ysf,Syringe,Stethoscope,0.5465859174728394,Band-aid,0.5180440545082092,Stretcher,0.4636653959751129,,,,
/m/01xgg_,Medical equipment,/m/02lbcq,Stretcher,Stethoscope,0.5645902752876282,Syringe,0.4636653959751129,Band-aid,0.4627395570278168,,,,
/m/01xgg_,Medical equipment,/m/073g6,Stethoscope,Stretcher,0.5645902752876282,Syringe,0.5465859174728394,Band-aid,0.5263162851333618,,,,
/m/01xgg_,Medical equipment,/m/0j496,Band-aid,Stethoscope,0.5263162851333618,Syringe,0.5180440545082092,Stretcher,0.4627395570278168,,,,
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),Violin,0.6286108493804932,Piano,0.6000254154205322,Saxophone,0.5864594578742981,Cello,0.5831262469291687,Musical keyboard,0.5778157711029053
/m/04szw,Musical instrument,/m/018j2,Banjo,Cello,0.6316832304000854,Piano,0.6270508766174316,Saxophone,0.6043557524681091,Violin,0.5815016031265259,Guitar,0.5665016174316406
/m/04szw,Musical instrument,/m/01xqw,Cello,Violin,0.7642104029655457,Piano,0.7546267509460449,Saxophone,0.7329522371292114,Guitar,0.7039648294448853,Banjo,0.6316832304000854
/m/04szw,Musical instrument,/m/026t6,Drum,Piano,0.6453408598899841,Guitar,0.6313272714614868,Flute,0.6238414645195007,Trumpet,0.6219213008880615,Violin,0.6004709005355835
/m/04szw,Musical instrument,/m/0319l,French horn,Harp,0.5466868877410889,Violin,0.5288045406341553,Harpsichord,0.5244469046592712,Saxophone,0.5237648487091064,Musical keyboard,0.5192601680755615
/m/04szw,Musical instrument,/m/0342h,Guitar,Piano,0.7357285022735596,Violin,0.733063280582428,Cello,0.7039648294448853,Saxophone,0.6812917590141296,Musical keyboard,0.6783637404441833
/m/04szw,Musical instrument,/m/03m5k,Harp,Harpsichord,0.6928069591522217,Trumpet,0.5827869772911072,Guitar,0.5560405850410461,Saxophone,0.5532208681106567,Cello,0.5511698722839355
/m/04szw,Musical instrument,/m/03q5t,Harpsichord,Harp,0.6928069591522217,Saxophone,0.6008689999580383,Accordion,0.6004567742347717,Violin,0.5857987403869629,Guitar,0.5821782350540161
/m/04szw,Musical instrument,/m/03qjg,Harmonica,Piano,0.5577186346054077,Violin,0.5555797815322876,Accordion,0.5495433807373047,Harp,0.5475440621376038,Trombone,0.5389788746833801
/m/04szw,Musical instrument,/m/057cc,Musical keyboard,Piano,0.7136887907981873,Guitar,0.6783637404441833,Violin,0.6661210060119629,Cello,0.6208294630050659,Drum,0.5981333255767822
/m/04szw,Musical instrument,/m/05kms,Oboe,Cello,0.5229829549789429,Trombone,0.5094782114028931,Banjo,0.5082611441612244,Piano,0.4998108446598053,Saxophone,0.49817144870758057
/m/04szw,Musical instrument,/m/05r5c,Piano,Violin,0.7573221921920776,Cello,0.7546267509460449,Guitar,0.7357285022735596,Saxophone,0.7221193909645081,Musical keyboard,0.7136887907981873
/m/04szw,Musical instrument,/m/06ncr,Saxophone,Cello,0.7329522371292114,Violin,0.7249332070350647,Piano,0.7221193909645081,Guitar,0.6812917590141296,Trumpet,0.6136205196380615
/m/04szw,Musical instrument,/m/07c6l,Trombone,Saxophone,0.6090242862701416,Cello,0.6079262495040894,Piano,0.6050989031791687,Violin,0.6037551164627075,Flute,0.600757360458374
/m/04szw,Musical instrument,/m/07gql,Trumpet,Violin,0.6552809476852417,Guitar,0.6331195831298828,Piano,0.631393551826477,Flute,0.6269774436950684,Drum,0.6219213008880615
/m/04szw,Musical instrument,/m/07y_7,Violin,Cello,0.7642104029655457,Piano,0.7573221921920776,Guitar,0.733063280582428,Saxophone,0.7249332070350647,Flute,0.6781765222549438
/m/04szw,Musical instrument,/m/0f8s22,Chime,Flute,0.5184628367424011,Trumpet,0.48909908533096313,Oboe,0.48483461141586304,Trombone,0.4783211946487427,Cello,0.4770221412181854
/m/04szw,Musical instrument,/m/0l14j_,Flute,Violin,0.6781765222549438,Trumpet,0.6269774436950684,Drum,0.6238414645195007,Cello,0.617444634437561,Piano,0.6073522567749023
/m/04szw,Musical instrument,/m/0mkg,Accordion,Harpsichord,0.6004567742347717,Violin,0.568109393119812,Piano,0.5583739280700684,Guitar,0.5522571802139282,Cello,0.5517278909683228
/m/04szw,Musical instrument,/m/0xzly,Maraca,Harmonica,0.49523186683654785,Cello,0.4066585898399353,Harpsichord,0.39899688959121704,Trumpet,0.3987048864364624,Saxophone,0.39253032207489014
/m/018xm,Ball (Object),/m/01226z,Football,Rugby ball,0.6632635593414307,Cricket ball,0.626019299030304,Tennis ball,0.5693793296813965,Volleyball (Ball),0.540843665599823,,
/m/018xm,Ball (Object),/m/02ctlc,Cricket ball,Rugby ball,0.7882883548736572,Tennis ball,0.7555986046791077,Football,0.626019299030304,Volleyball (Ball),0.4797820448875427,,
/m/018xm,Ball (Object),/m/02rgn06,Volleyball (Ball),Tennis ball,0.581616997718811,Football,0.540843665599823,Rugby ball,0.5352336168289185,Cricket ball,0.4797820448875427,,
/m/018xm,Ball (Object),/m/05ctyq,Tennis ball,Cricket ball,0.7555986046791077,Rugby ball,0.7258329391479492,Volleyball (Ball),0.581616997718811,Football,0.5693793296813965,,
/m/018xm,Ball (Object),/m/0wdt60w,Rugby ball,Cricket ball,0.7882883548736572,Tennis ball,0.7258329391479492,Football,0.6632635593414307,Volleyball (Ball),0.5352336168289185,,
/m/0dv9c,Racket,/m/0h8my_4,Tennis racket,Table tennis racket,0.9214935302734375,,,,,,,,
/m/0dv9c,Racket,/m/05_5p_0,Table tennis racket,Tennis racket,0.9214935898780823,,,,,,,,
/m/0zvk5,Helmet,/m/03p3bw,Bicycle helmet,Football helmet,0.7517296075820923,,,,,,,,
/m/0zvk5,Helmet,/m/07qxg_,Football helmet,Bicycle helmet,0.7517296075820923,,,,,,,,
/m/011q46kg,Container,/m/02jnhm,Tin can,Picnic basket,0.5918759107589722,Waste container,0.5841047167778015,Bottle,0.5225049257278442,Beaker,0.457956999540329,Barrel,0.45266395807266235
/m/011q46kg,Container,/m/02zn6n,Barrel,Bottle,0.6995017528533936,Waste container,0.54754638671875,Picnic basket,0.5333048701286316,Beaker,0.5237001180648804,Jug,0.4648358225822449
/m/011q46kg,Container,/m/04dr76w,Bottle,Barrel,0.6995017528533936,Beaker,0.5618994832038879,Picnic basket,0.548839807510376,Waste container,0.5424944758415222,Tin can,0.5225049257278442
